Annotation Cluster 1	EnrichmentScore:3.7513561485905296
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_DIRECT	GO:0000785~chromatin	7	6.422018348623854	0.4332122648547761	ENSG00000134954, ENSG00000069667, ENSG00000144161, ENSG00000137504, ENSG00000170004, ENSG00000114861, ENSG00000163346	104	1054	20587	1.3146712158808933	1.0	1.0	96.7741935483871
UP_KW_BIOLOGICAL_PROCESS	KW-0804~Transcription	16	14.678899082568808	0.48108026791338787	ENSG00000181896, ENSG00000134954, ENSG00000182903, ENSG00000104964, ENSG00000069667, ENSG00000144161, ENSG00000127152, ENSG00000213626, ENSG00000137504, ENSG00000114861, ENSG00000170004, ENSG00000172349, ENSG00000118058, ENSG00000171843, ENSG00000089335, ENSG00000164985	67	2460	11248	1.091906322048295	0.9999999999994386	1.0	100.0
GOTERM_BP_DIRECT	GO:0006357~regulation of transcription from RNA polymerase II promoter	10	9.174311926605505	0.5034860500025441	ENSG00000181896, ENSG00000134954, ENSG00000182903, ENSG00000069667, ENSG00000127152, ENSG00000147162, ENSG00000089335, ENSG00000137504, ENSG00000114861, ENSG00000164985	99	1711	19357	1.1427542520470633	1.0	1.0	99.11616161616162
GOTERM_MF_DIRECT	GO:0043565~sequence-specific DNA binding	3	2.7522935779816518	0.5424358923422943	ENSG00000134954, ENSG00000069667, ENSG00000114861	101	342	18913	1.6426089977418792	1.0	1.0	100.0
UP_KW_MOLECULAR_FUNCTION	KW-0238~DNA-binding	11	10.091743119266056	0.7290915797482392	ENSG00000181896, ENSG00000134954, ENSG00000182903, ENSG00000069667, ENSG00000089335, ENSG00000149311, ENSG00000170004, ENSG00000114861, ENSG00000118058, ENSG00000171843, ENSG00000164985	65	2096	11735	0.9474823840281856	1.0	1.0	100.0
GOTERM_MF_DIRECT	GO:0000978~RNA polymerase II core promoter proximal region sequence-specific DNA binding	6	5.5045871559633035	0.7782991136349708	ENSG00000134954, ENSG00000182903, ENSG00000069667, ENSG00000127152, ENSG00000089335, ENSG00000114861	101	1216	18913	0.9239675612298073	1.0	1.0	100.0
GOTERM_MF_DIRECT	GO:1990837~sequence-specific double-stranded DNA binding	3	2.7522935779816518	0.7994074305341294	ENSG00000134954, ENSG00000127152, ENSG00000114861	101	559	18913	1.0049593510334933	1.0	1.0	100.0
GOTERM_MF_DIRECT	GO:0000981~RNA polymerase II transcription factor activity, sequence-specific DNA binding	6	5.5045871559633035	0.8156953232958155	ENSG00000181896, ENSG00000134954, ENSG00000069667, ENSG00000089335, ENSG00000137504, ENSG00000114861	101	1281	18913	0.8770839613235327	1.0	1.0	100.0
Annotation Cluster 18	EnrichmentScore:0.3220246592700344
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_DIRECT	GO:0000976~transcription regulatory region sequence-specific DNA binding	3	2.7522935779816518	0.3515332766407132	ENSG00000134954, ENSG00000137504, ENSG00000170004	101	234	18913	2.400736227468901	1.0	1.0	100.0
GOTERM_CC_DIRECT	GO:0000785~chromatin	7	6.422018348623854	0.4332122648547761	ENSG00000134954, ENSG00000069667, ENSG00000144161, ENSG00000137504, ENSG00000170004, ENSG00000114861, ENSG00000163346	104	1054	20587	1.3146712158808933	1.0	1.0	96.7741935483871
GOTERM_MF_DIRECT	GO:0003677~DNA binding	7	6.422018348623854	0.7100007971683262	ENSG00000134954, ENSG00000069667, ENSG00000137504, ENSG00000149311, ENSG00000170004, ENSG00000118058, ENSG00000171843	101	1325	18913	0.9892845133569962	1.0	1.0	100.0
Annotation Cluster 19	EnrichmentScore:0.286095122205877
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
INTERPRO	IPR011992:EF-hand-like domain	4	3.669724770642202	0.16613590155132968	ENSG00000107742, ENSG00000023892, ENSG00000172575, ENSG00000065357	97	280	19139	2.818703976435935	1.0	1.0	100.0
GOTERM_MF_DIRECT	GO:0005509~calcium ion binding	3	2.7522935779816518	0.9112718376598518	ENSG00000107742, ENSG00000172575, ENSG00000065357	101	751	18913	0.7480323265349171	1.0	1.0	100.0
UP_KW_LIGAND	KW-0106~Calcium	4	3.669724770642202	0.9153837362424039	ENSG00000115232, ENSG00000107742, ENSG00000172575, ENSG00000065357	39	955	6850	0.73566921734461	1.0	1.0	100.0
Annotation Cluster 20	EnrichmentScore:0.170584261884459
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	ZN_FING:C2H2-type 6	4	3.669724770642202	0.4929913819613144	ENSG00000181896, ENSG00000182903, ENSG00000127152, ENSG00000089335	105	520	20516	1.5030036630036632	1.0	1.0	100.0
UP_SEQ_FEATURE	DOMAIN:C2H2-type	4	3.669724770642202	0.5170665971581709	ENSG00000181896, ENSG00000182903, ENSG00000127152, ENSG00000089335	105	539	20516	1.4500220867567808	1.0	1.0	100.0
UP_SEQ_FEATURE	ZN_FING:C2H2-type 4	4	3.669724770642202	0.5979623469056028	ENSG00000181896, ENSG00000182903, ENSG00000127152, ENSG00000089335	105	607	20516	1.2875813917000078	1.0	1.0	100.0
UP_SEQ_FEATURE	ZN_FING:C2H2-type 2	4	3.669724770642202	0.6254344170422904	ENSG00000181896, ENSG00000182903, ENSG00000127152, ENSG00000089335	105	632	20516	1.2366485834840266	1.0	1.0	100.0
UP_SEQ_FEATURE	DOMAIN:KRAB	3	2.7522935779816518	0.6404769553493171	ENSG00000181896, ENSG00000182903, ENSG00000089335	105	427	20516	1.3727668116426897	1.0	1.0	100.0
INTERPRO	IPR001909:Krueppel-associated box	3	2.7522935779816518	0.6488026811996366	ENSG00000181896, ENSG00000182903, ENSG00000089335	97	438	19139	1.351433413359695	1.0	1.0	100.0
KEGG_PATHWAY	hsa05168:Herpes simplex virus 1 infection	4	3.669724770642202	0.6760826749738451	ENSG00000181896, ENSG00000182903, ENSG00000064012, ENSG00000089335	56	512	8205	1.1446707589285714	1.0	1.0	97.63779527559055
UP_SEQ_FEATURE	ZN_FING:C2H2-type 7	3	2.7522935779816518	0.7106774204814494	ENSG00000181896, ENSG00000182903, ENSG00000089335	105	487	20516	1.2036374303314754	1.0	1.0	100.0
SMART	SM00349:KRAB	3	2.7522935779816518	0.7577495042273555	ENSG00000181896, ENSG00000182903, ENSG00000089335	66	430	10374	1.09661733615222	1.0	1.0	100.0
UP_SEQ_FEATURE	ZN_FING:C2H2-type 1	3	2.7522935779816518	0.7812630013700484	ENSG00000181896, ENSG00000127152, ENSG00000089335	105	561	20516	1.0448688566335624	1.0	1.0	100.0
INTERPRO	IPR013087:Zinc finger C2H2-type/integrase DNA-binding domain	4	3.669724770642202	0.7822829388995507	ENSG00000181896, ENSG00000182903, ENSG00000127152, ENSG00000089335	97	816	19139	0.967202344855468	1.0	1.0	100.0
UP_SEQ_FEATURE	ZN_FING:C2H2-type 5	3	2.7522935779816518	0.7895612557866654	ENSG00000181896, ENSG00000127152, ENSG00000089335	105	571	20516	1.0265699274455842	1.0	1.0	100.0
SMART	SM00355:ZnF_C2H2	4	3.669724770642202	0.8705667904645125	ENSG00000181896, ENSG00000182903, ENSG00000127152, ENSG00000089335	66	770	10374	0.8165289256198347	1.0	1.0	100.0
Annotation Cluster 21	EnrichmentScore:0.16866239251433537
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KW_CELLULAR_COMPONENT	KW-0999~Mitochondrion inner membrane	3	2.7522935779816518	0.5797861987159452	ENSG00000111716, ENSG00000106603, ENSG00000011295	101	342	17662	1.533958659023797	0.9999999999978739	1.0	100.0
GOTERM_CC_DIRECT	GO:0005743~mitochondrial inner membrane	3	2.7522935779816518	0.697335993626903	ENSG00000111716, ENSG00000106603, ENSG00000011295	104	481	20587	1.234627378858148	1.0	1.0	96.7741935483871
UP_KW_CELLULAR_COMPONENT	KW-0496~Mitochondrion	7	6.422018348623854	0.7714412669731031	ENSG00000111716, ENSG00000106603, ENSG00000130921, ENSG00000009790, ENSG00000147162, ENSG00000011295, ENSG00000054654	101	1327	17662	0.9224559230602789	1.0	1.0	100.0
